Blocks,Trials,answer,RT,Cue,cor_answer,stim_left,stim_right
3,2,6,5.002801986326631,"(False, True)",6,['7' '7' '' '7' '7' '7' '' '7' '7'],['9' '9' '9' '9' '' '9' '9' '9' '9']
3,3,3,3.541259871112743,"(True, False)",3,['9' '9' '9' '9' '' '9' '9' '9' '9'],['9' '' '' '' '' '9' '9' '' '9']
3,4,6,2.1252018655904976,"(True, True)",6,['9' '' '' '' '' '9' '9' '' '9'],['7' '7' '' '' '7' '7' '' '7' '7']
3,5,3,8.175172600825135,"(True, False)",3,['7' '7' '' '' '7' '7' '' '7' '7'],['1' '' '1' '1' '' '1' '' '1' '1']
3,6,5,4.176420183800474,"(True, False)",5,['1' '' '1' '1' '' '1' '' '1' '1'],['6' '' '' '' '6' '' '' '6' '6']
3,7,7,3.7585453879646593,"(True, False)",7,['6' '' '' '' '6' '' '' '6' '6'],['' '' '' '' '' '' '' '' '2']
3,8,3,0.8781007627230792,"(False, False)",3,['' '' '' '' '' '' '' '' '2'],['' '' '1' '' '' '' '1' '' '']
3,9,4,1.5949768026939637,"(False, True)",4,['' '' '1' '' '' '' '1' '' ''],['2' '2' '2' '2' '2' '' '2' '2' '2']
3,10,8,2.6103446347424324,"(False, True)",2,['2' '2' '2' '2' '2' '' '2' '2' '2'],['' '' '4' '' '' '4' '4' '' '']
4,1,2,7.7382580876465,"(False, False)",3,['7' '' '7' '7' '7' '7' '7' '7' '7'],['1' '1' '' '' '1' '' '' '1' '1']
4,2,7,3.7096931489804774,"(False, True)",7,['1' '1' '' '' '1' '' '' '1' '1'],['2' '2' '2' '' '' '2' '' '2' '']
4,3,0,10.19054081592003,"(True, False)",3,['2' '2' '2' '' '' '2' '' '2' ''],['' '' '' '' '' '8' '' '' '']
4,4,6,3.1992309955230667,"(False, True)",6,['' '' '' '' '' '8' '' '' ''],['' '' '' '' '' '5' '5' '5' '']
4,5,7,1.148910538686323,"(True, True)",7,['' '' '' '' '' '5' '5' '5' ''],['2' '' '2' '' '2' '2' '' '2' '']
4,6,9,4.773982168411749,"(False, False)",9,['2' '' '2' '' '2' '2' '' '2' ''],['6' '' '' '' '' '6' '' '6' '6']
4,7,8,1.170225170149024,"(True, True)",8,['6' '' '' '' '' '6' '' '6' '6'],['2' '2' '2' '2' '2' '2' '2' '2' '2']
4,8,3,1.9540803662539474,"(False, True)",3,['2' '2' '2' '2' '2' '2' '2' '2' '2'],['4' '4' '4' '4' '4' '4' '' '4' '4']
